"","year","list","name","last_name","net_worth_change.millions","age","source","industry","gender","country","timestamp","net_worth.realtime.millions","real_time.rank","real_time.position","squareImage","headquarters","state","title.company","position","rank","net_worth.millions","is.government","url.bio.forbes","url.image"
"725",2001,"Billionaires","Christian Oetker","Oetker",0,69,"consumer goods","Fashion & Retail","M","Germany",2018-02-13 23:10:01,2393.804,1014,1018,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/christian-oetker","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"726",2001,"Billionaires","Christoph Zeller","Zeller",0,60,"dental implants","Healthcare","M","Liechtenstein",2018-02-13 23:10:01,3921.84,571,571,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/christoph-zeller","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"727",2001,"Billionaires","Christopher Cline","Cline",-0.687,59,"coal","Energy","M","United States",2018-02-13 23:10:01,1977.637,1231,1231,"//specials-images.forbesimg.com/imageserve/59de7c1f31358e542c039f26/416x416.jpg?background=000000&cropX1=621&cropX2=1842&cropY1=330&cropY2=1551","FL","Florida",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/christopher-cline","http://i.forbesimg.com/media/lists/people/christopher-cline_200x200.jpg"
"728",2001,"Billionaires","Christopher Hohn","Hohn",0,51,"Hedge fund","Finance and Investments","M","United Kingdom",2018-02-13 23:10:01,3004,793,793,"//specials-images.forbesimg.com/imageserve/58a0b1e64bbe6f0e55869b8e/416x416.jpg?background=000000&cropX1=167&cropX2=649&cropY1=50&cropY2=532",NA,NA,"Founder, The Children's Investment Fund Management",NA,NA,NA,FALSE,"http://www.forbes.com/profile/christopher-hohn","http://i.forbesimg.com/media/lists/people/christopher-hohn_200x200.jpg"
"729",2001,"Billionaires","Christy Walton","Walton",88.558,69,"Wal-Mart","Fashion & Retail","F","United States",2018-02-13 23:10:01,7415.793,222,222,"http://specials-images.forbesimg.com/imageserve/f12075ee278b0ce676c90b51cc5e60d6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=87&cropY2=831","WY","Wyoming","Co-Chair, Children's Scholarship Fund",NA,NA,NA,FALSE,"http://www.forbes.com/profile/christy-walton","http://i.forbesimg.com/media/lists/people/christy-walton_200x200.jpg"
"730",2001,"Billionaires","Chu Jinfu","Chu",0,60,"electrical equipment","Manufacturing","M","China",2018-02-13 23:10:01,1181.102,1836,1836,"//specials-images.forbesimg.com/imageserve/589cf10331358e1a35ab09ba/416x416.jpg?background=000000&cropX1=31&cropX2=744&cropY1=164&cropY2=878",NA,"Henan",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/chu-jinfu","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"731",2001,"Billionaires","Chu Lam Yiu","Chu",-29.248,48,"flavorings","Manufacturing","F","Hong Kong",2018-02-13 23:10:01,2456.176,990,990,NA,NA,"Hong Kong",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/chu-lam-yiu","http://i.forbesimg.com/media/lists/people/chu-lam-yiu_200x200.jpg"
"732",2001,"Billionaires","Chu Mang Yee & family","Chu",56.07,58,"real estate","Real Estate","M","China",2018-02-13 23:10:01,4490.737,477,477,NA,NA,"Guangdong",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/chu-mang-yee","http://i.forbesimg.com/media/lists/people/chu-mang-yee_200x200.jpg"
"733",2001,"Billionaires","Chua Thian Poh","Chua",7.038,69,"real estate","Real Estate","M","Singapore",2018-02-13 23:10:01,1428.223,1605,1605,"//specials-images.forbesimg.com/imageserve/596e7c9aa7ea433081d24d7e/416x416.jpg?background=000000&cropX1=6&cropX2=1206&cropY1=60&cropY2=1260",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/chua-thian-poh","http://i.forbesimg.com/media/lists/people/chua-thian-poh_200x200.jpg"
"734",2001,"Billionaires","Chuchat & Daonapa Petaumpai","Petaumpai",45.377,64,"finance","Finance and Investments",NA,"Thailand",2018-02-13 23:10:01,2128.29,1142,1142,"//specials-images.forbesimg.com/imageserve/592d7a004bbe6f1b730adefd/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/chuchat-daonapa-petaumpai","http://i.forbesimg.com/media/lists/people/chuchat-daonapa-petaumpai_200x200.jpg"
"735",2001,"Billionaires","Chung Eui-Sun","Chung",-27.97,47,"logistics","Logistics","M","South Korea",2018-02-13 23:10:01,2607.579,918,918,"//specials-images.forbesimg.com/imageserve/58f8dca9a7ea437ada266772/416x416.jpg?background=000000&cropX1=159&cropX2=529&cropY1=132&cropY2=503",NA,NA,"Hyundai Motor",NA,NA,NA,FALSE,"http://www.forbes.com/profile/chung-eui-sun","http://i.forbesimg.com/media/lists/people/chung-eui-sun_200x200.jpg"
"736",2001,"Billionaires","Chung Mong-Joon","Chung",-125.915,66,"shipbuilding, industrial machines","Manufacturing","M","South Korea",2018-02-13 23:10:01,1652.505,1431,1431,"//specials-images.forbesimg.com/imageserve/58f8e152a7ea437ada2667b8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=237&cropY2=981",NA,NA,"Hyundai Heavy Industries",NA,NA,NA,FALSE,"http://www.forbes.com/profile/chung-mong-joon","http://i.forbesimg.com/media/lists/people/chung-mong-joon_200x200.jpg"
"737",2001,"Billionaires","Chung Mong-Koo","Chung",-85.59,79,"motor vehicles","Automotive","M","South Korea",2018-02-13 23:10:01,4797.238,434,434,"//specials-images.forbesimg.com/imageserve/58f8da6ca7ea437ada2666f8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863",NA,NA,"Chairman, Hyundai Motor",NA,NA,NA,FALSE,"http://www.forbes.com/profile/chung-mong-koo","http://i.forbesimg.com/media/lists/people/chung-mong-koo_200x200.jpg"
"738",2001,"Billionaires","Chung Yong-Jin","Chung",13.992,49,"retail","Fashion & Retail","M","South Korea",2018-02-13 23:10:01,1457.073,1582,1582,"http://specials-images.forbesimg.com/imageserve/8c6fbcf580fe41112072b6b60c9af5ba/416x416.jpg?background=000000&cropX1=196&cropX2=533&cropY1=245&cropY2=582",NA,NA,"Shinsegae",NA,NA,NA,FALSE,"http://www.forbes.com/profile/chung-yong-jin","http://i.forbesimg.com/media/lists/people/chung-yong-jin_200x200.jpg"
"739",2001,"Billionaires","Ciputra & family","Ciputra",17.45,86,"real estate","Real Estate","M","Indonesia",2018-02-13 23:10:01,1447.589,1593,1593,"//specials-images.forbesimg.com/imageserve/5a19b3b131358e2864708f08/416x416.jpg?background=000000&cropX1=77&cropX2=1683&cropY1=394&cropY2=2000",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/ciputra","http://i.forbesimg.com/media/lists/people/ciputra_200x200.jpg"
"740",2001,"Billionaires","Clayton Riddell","Riddell",-1.738,80,"oil & gas","Energy","M","Canada",2018-02-13 23:10:01,1250.072,1765,1765,"//specials-images.forbesimg.com/imageserve/589cc8ba31358e1a35ab05b6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=218&cropY2=962",NA,"Alberta","Chairman and CEO, Paramount Resources Ltd.",NA,NA,NA,FALSE,"http://www.forbes.com/profile/clayton-riddell","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"741",2001,"Billionaires","Clelia Haji-Ioannou","Haji-Ioannou",11.783,47,"EasyJet","Service","F","Cyprus",2018-02-13 23:10:01,1366.062,1664,1664,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/clelia-haji-ioannou","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"742",2001,"Billionaires","Clemens Toennies","Toennies",0,61,"meat processing","Food and Beverage","M","Germany",2018-02-13 23:10:01,3508.492,649,649,"//specials-images.forbesimg.com/imageserve/58a1cecd31358e1a35ab41c2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=371&cropY2=1115",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/clemens-toennies","http://i.forbesimg.com/media/lists/people/clemens-toennies_200x200.jpg"
"743",2001,"Billionaires","Clement Fayat & family","Fayat",0,86,"construction","Construction & Engineering","M","France",2018-02-13 23:10:01,1787.978,1322,1322,"//specials-images.forbesimg.com/imageserve/58a11f0231358e1a35ab3bc6/416x416.jpg?background=000000&cropX1=256&cropX2=721&cropY1=350&cropY2=816",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/clement-fayat","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"744",2001,"Billionaires","Clifford Asness","Asness",0,51,"Investment Management","Finance and Investments","M","United States",2018-02-13 23:10:01,3000,795,795,"//specials-images.forbesimg.com/imageserve/59dceda1a7ea436b47b3a61b/416x416.jpg?background=000000&cropX1=0&cropX2=2396&cropY1=146&cropY2=2542","CT","Connecticut","AQR Capital Management",NA,NA,NA,FALSE,"http://www.forbes.com/profile/clifford-asness","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"745",2001,"Billionaires","Clive Calder","Calder",0,71,"record label","Media & Entertainment","M","United Kingdom",2018-02-13 23:10:01,4700,451,451,"//specials-images.forbesimg.com/imageserve/58a0b24f4bbe6f0e55869b91/416x416.jpg?background=000000&cropX1=84&cropX2=706&cropY1=45&cropY2=667",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/clive-calder","http://i.forbesimg.com/media/lists/people/clive-calder_200x200.jpg"
"746",2001,"Billionaires","Craig Newmark","Newmark",0,65,"Craigslist","Technology","M","United States",2018-02-13 23:10:01,1305.9,1717,1717,"//specials-images.forbesimg.com/imageserve/59079b82a7ea437ada26cf0a/416x416.jpg?background=000000&cropX1=0&cropX2=2148&cropY1=184&cropY2=2331","CA","California",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/craig-newmark","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"747",2001,"Billionaires","Cui Genliang","Cui",6.428,59,"electric components","Manufacturing","M","China",2018-02-13 23:10:01,1865.172,1286,1286,"//specials-images.forbesimg.com/imageserve/589cf15ba7ea431f32192819/416x416.jpg?background=000000&cropX1=13&cropX2=715&cropY1=84&cropY2=787",NA,"Jiangsu",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/cui-genliang","http://i.forbesimg.com/media/lists/people/cui-genliang_200x200.jpg"
"748",2001,"Billionaires","Cui Lijie","Cui",-11.53,59,"gambling","Gambling & Casinos","F","Hong Kong",2018-02-13 23:10:01,1152.987,1866,1866,"//specials-images.forbesimg.com/imageserve/590cb1d24bbe6f09a17a72d2/416x416.jpg?background=000000&cropX1=1189&cropX2=3189&cropY1=140&cropY2=2140",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/cui-lijie","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"749",2001,"Billionaires","Cyrus Poonawalla","Poonawalla",0,76,"vaccines","Healthcare","M","India",2018-02-13 23:10:01,9234.011,173,173,"//specials-images.forbesimg.com/imageserve/59cc21974bbe6f37dd9f935f/416x416.jpg?background=000000&cropX1=3&cropX2=1200&cropY1=285&cropY2=1483",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/cyrus-poonawalla","http://i.forbesimg.com/media/lists/people/cyrus-poonawalla_200x200.jpg"
"750",2001,"Billionaires","D. Leopoldo Del Pino y Calvo-Sotelo","Del Pino y Calvo-Sotelo",-8.627,55,"construction","Construction & Engineering","M","Spain",2018-02-13 23:10:01,1216.055,1796,1796,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/d-leopoldo-del-pino-y-calvo-sotelo","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"751",2001,"Billionaires","Dagmar Dolby & family","Dolby",3.421,76,"Dolby Laboratories","Technology","F","United States",2018-02-13 23:10:01,4064.837,544,544,"//specials-images.forbesimg.com/imageserve/59d7fbac4bbe6f37dda021cd/416x416.jpg?background=000000&cropX1=0&cropX2=838&cropY1=669&cropY2=1506","CA","California",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/dagmar-dolby","http://i.forbesimg.com/media/lists/people/dagmar-dolby_200x200.jpg"
"752",2001,"Billionaires","Daisy Igel","Igel",0,90,"gas, petrochemicals","Energy","F","Brazil",2018-02-13 23:10:01,1194.733,1824,1824,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/daisy-igel","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"753",2001,"Billionaires","Dan Cathy","Cathy",0,64,"Chick-fil-A","Food and Beverage","M","United States",2018-02-13 23:10:01,4764.839,442,443,"http://specials-images.forbesimg.com/imageserve/5601a7fbe4b0ffa7afe4f321/416x416.jpg?background=000000&cropX1=76&cropX2=632&cropY1=81&cropY2=637","GA","Georgia",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/dan-cathy","http://i.forbesimg.com/media/lists/people/dan-cathy_200x200.jpg"
"754",2001,"Billionaires","Dan Friedkin","Friedkin",0,52,"Toyota dealerships","Automotive","M","United States",2018-02-13 23:10:01,4030.497,554,554,"//specials-images.forbesimg.com/imageserve/623cd8a4a74268a9b88a133a76850f1c/416x416.jpg?background=000000&cropX1=23&cropX2=728&cropY1=153&cropY2=859","TX","Texas","owner and ceo, Gulf States Toyota",NA,NA,NA,FALSE,"http://www.forbes.com/profile/dan-friedkin","http://i.forbesimg.com/media/lists/people/dan-friedkin_200x200.jpg"
"755",2001,"Billionaires","Dan Gertler","Gertler",0,44,"mining","Metals & Mining","M","Israel",2018-02-13 23:10:01,1215.5,1797,1797,"//specials-images.forbesimg.com/imageserve/58c967a931358e1a35ad0cb2/416x416.jpg?background=000000&cropX1=105&cropX2=483&cropY1=47&cropY2=426",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/dan-gertler","http://i.forbesimg.com/media/lists/people/dan-gertler_200x200.jpg"
"756",2001,"Billionaires","Dan Olsson","Olsson",0,71,"diversified","Diversified","M","Sweden",2018-02-13 23:10:01,6019.578,303,303,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/dan-olsson","http://i.forbesimg.com/media/lists/people/dan-olsson_200x200.jpg"
"757",2001,"Billionaires","Dan Snyder","Snyder",0,53,"Washington Redskins","Sports","M","United States",2018-02-13 23:10:01,2264.05,1069,1069,"//specials-images.forbesimg.com/imageserve/59de4349a7ea436b47b3b54f/416x416.jpg?background=000000&cropX1=611&cropX2=2489&cropY1=163&cropY2=2039","MD","Maryland",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/dan-snyder","http://i.forbesimg.com/media/lists/people/dan-snyder_200x200.jpg"
"758",2001,"Billionaires","Dan Wilks","Wilks",1.511,61,"natural gas","Energy","M","United States",2018-02-13 23:10:01,1390.849,1645,1645,NA,"TX","Texas",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/dan-wilks","http://i.forbesimg.com/media/lists/people/dan-wilks_200x200.jpg"
"759",2001,"Billionaires","Daniel D'Aniello","D'Aniello",-4.449,71,"private equity","Finance and Investments","M","United States",2018-02-13 23:10:01,2841.202,838,838,"//specials-images.forbesimg.com/imageserve/59dd30d731358e542c039102/416x416.jpg?background=000000&cropX1=522&cropX2=1590&cropY1=70&cropY2=1138","VA","Virginia",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/daniel-daniello","http://i.forbesimg.com/media/lists/people/daniel-daniello_200x200.jpg"
"760",2001,"Billionaires","Daniel Gilbert","Gilbert",0,56,"Quicken Loans","Finance and Investments","M","United States",2018-02-13 23:10:01,6297.348,288,288,"http://specials-images.forbesimg.com/imageserve/06641e28ba282906e7bed9e77d91e147/416x416.jpg?background=000000&cropX1=60&cropX2=704&cropY1=63&cropY2=708","MI","Michigan",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/daniel-gilbert","http://i.forbesimg.com/media/lists/people/daniel-gilbert_200x200.jpg"
"761",2001,"Billionaires","Daniel Kretinsky","Kretinsky",0,42,"energy generation","Energy","M","Czech Republic",2018-02-13 23:10:01,2635,905,905,"//specials-images.forbesimg.com/imageserve/589f455ba7ea431f321949fe/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=169&cropY2=913",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/daniel-kretinsky","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"762",2001,"Billionaires","Daniel Loeb","Loeb",0.945,56,"hedge funds","Finance and Investments","M","United States",2018-02-13 23:10:01,3286.625,703,703,"//specials-images.forbesimg.com/imageserve/59dbe9c04bbe6f37dda037e4/416x416.jpg?background=000000&cropX1=720&cropX2=3183&cropY1=171&cropY2=2633","NY","New York","Founder, Third Point",NA,NA,NA,FALSE,"http://www.forbes.com/profile/daniel-loeb","http://i.forbesimg.com/media/lists/people/daniel-loeb_200x200.jpg"
"763",2001,"Billionaires","Daniel Mate","Mate",57.065,54,"mining, commodities","Metals & Mining","M","Spain",2018-02-13 23:10:01,2705.591,879,879,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/daniel-mate","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"764",2001,"Billionaires","Daniel Och","Och",-7.848,57,"hedge funds","Finance and Investments","M","United States",2018-02-13 23:10:01,3171.969,746,746,"//specials-images.forbesimg.com/imageserve/56d0c601e4b0c144a7f65bf2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760","NY","New York","Chairman and CEO, Och-Ziff Capital Management Group",NA,NA,NA,FALSE,"http://www.forbes.com/profile/daniel-och","http://i.forbesimg.com/media/lists/people/daniel-och_200x200.jpg"
"765",2001,"Billionaires","Daniel Pritzker","Pritzker",6.387,58,"hotels, investments","Service","M","United States",2018-02-13 23:10:01,2369.769,1036,1036,"http://specials-images.forbesimg.com/imageserve/1788ff3eca5d8941d3b38c5bb28f8f6c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=56&cropY2=800","CA","California",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/daniel-pritzker","http://i.forbesimg.com/media/lists/people/daniel-pritzker_200x200.jpg"
"766",2001,"Billionaires","Daniel Tsai","Tsai",0.001,61,"finance","Finance and Investments","M","Taiwan",2018-02-13 23:10:01,3275.515,709,709,"//specials-images.forbesimg.com/imageserve/58a094f431358e1a35ab3667/416x416.jpg?background=000000&cropX1=166&cropX2=743&cropY1=61&cropY2=638",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/daniel-tsai","http://i.forbesimg.com/media/lists/people/daniel-tsai_200x200.jpg"
"767",2001,"Billionaires","Daniel Tsai & family","Tsai",0,NA,"finance","Finance and Investments","M","Taiwan",2018-02-13 23:10:01,9396.282,169,169,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/daniel-tsai-1","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"768",2001,"Billionaires","Daniela Herz","Herz",-4.256,64,"coffee","Finance and Investments","F","Germany",2018-02-13 23:10:01,3932.645,567,567,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/daniela-herz","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"769",2001,"Billionaires","Dannine Avara","Avara",63.406,53,"pipelines","Energy","F","United States",2018-02-13 23:10:01,5702.675,326,326,NA,"TX","Texas",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/dannine-avara","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"770",2001,"Billionaires","Dariusz Milek","Milek",3.903,50,"real estate, retail","Fashion & Retail","M","Poland",2018-02-13 23:10:01,1444.503,1596,1596,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/dariusz-milek","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"771",2001,"Billionaires","Darwin Deason","Deason",-7.324,77,"Xerox","Service","M","United States",2018-02-13 23:10:01,1282.307,1741,1741,"http://specials-images.forbesimg.com/imageserve/5c6d108aa0562eb2d1cc12c2f9b4a345/416x416.jpg?background=000000&cropX1=203&cropX2=1035&cropY1=0&cropY2=833","TX","Texas",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/darwin-deason","http://i.forbesimg.com/media/lists/people/darwin-deason_200x200.jpg"
"772",2001,"Billionaires","Daryl Katz","Katz",0,56,"pharmacies","Diversified","M","Canada",2018-02-13 23:10:01,3075.591,774,774,"//specials-images.forbesimg.com/imageserve/58c313f84bbe6f0e55885af2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=166&cropY2=910",NA,NA,"Chairman, Rexall Health",NA,NA,NA,FALSE,"http://www.forbes.com/profile/daryl-katz","http://i.forbesimg.com/media/lists/people/daryl-katz_200x200.jpg"
"773",2001,"Billionaires","David Bonderman","Bonderman",0,75,"private equity","Finance and Investments","M","United States",2018-02-13 23:10:01,2622,910,910,"//specials-images.forbesimg.com/imageserve/59dd80db31358e542c0393fd/416x416.jpg?background=000000&cropX1=400&cropX2=2497&cropY1=40&cropY2=2136","TX","Texas",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/david-bonderman","http://i.forbesimg.com/media/lists/people/david-bonderman_200x200.jpg"
"774",2001,"Billionaires","David Booth","Booth",0,72,"mutual funds","Finance and Investments","M","United States",2018-02-13 23:10:01,1622.328,1447,1447,NA,"TX","Texas","chairman and CEO, Dimensional Fund Advisors",NA,NA,NA,FALSE,"http://www.forbes.com/profile/david-booth","http://i.forbesimg.com/media/lists/people/david-booth_200x200.jpg"
"775",2001,"Billionaires","David Cheriton","Cheriton",53.866,66,"Google","Technology","M","Canada",2018-02-13 23:10:01,6169.913,294,294,"//specials-images.forbesimg.com/imageserve/5a676a6331358e4955ab6cf1/416x416.jpg?background=000000&cropX1=67&cropX2=347&cropY1=0&cropY2=280","CA","California","Professor, Stanford University",NA,NA,NA,FALSE,"http://www.forbes.com/profile/david-cheriton","http://i.forbesimg.com/media/lists/people/david-cheriton_200x200.jpg"
"776",2001,"Billionaires","David Einhorn","Einhorn",0,49,"hedge funds","Finance and Investments","M","United States",2018-02-13 23:10:01,1510.714,1541,1541,NA,"NY","New York","Founder & President, Greenlight Capital",NA,NA,NA,FALSE,"http://www.forbes.com/profile/david-einhorn","http://i.forbesimg.com/media/lists/people/david-einhorn_200x200.jpg"
"777",2001,"Billionaires","David & Frederick Barclay","Barclay",0,84,"media, retail","Diversified","M","United Kingdom",2018-02-13 23:10:01,5834.59,316,316,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/david-frederick-barclay","http://i.forbesimg.com/media/lists/people/david-frederick-barclay_200x200.jpg"
"778",2001,"Billionaires","David Gottesman","Gottesman",-9.253,91,"investments","Finance and Investments","M","United States",2018-02-13 23:10:01,2294.003,1062,1062,NA,"NY","New York","Chief Executive Officer, First Manhattan Co.",NA,NA,NA,FALSE,"http://www.forbes.com/profile/david-gottesman","http://i.forbesimg.com/media/lists/people/david-gottesman_200x200.jpg"
"779",2001,"Billionaires","David Green & family","Green",0,76,"retail","Fashion & Retail","M","United States",2018-02-13 23:10:01,6818.367,251,251,"//specials-images.forbesimg.com/imageserve/59d5927ba7ea436b47b374d3/416x416.jpg?background=000000&cropX1=1179&cropX2=2478&cropY1=1572&cropY2=2872","OK","Oklahoma","CEO, Hobby Lobby",NA,NA,NA,FALSE,"http://www.forbes.com/profile/david-green","http://i.forbesimg.com/media/lists/people/david-green_200x200.jpg"
"780",2001,"Billionaires","David Hains","Hains",0,87,"Investment","Finance and Investments","M","Australia",2018-02-13 23:10:01,2073.877,1174,1174,"//specials-images.forbesimg.com/imageserve/58af8e90a7ea431f321a1230/416x416.jpg?background=000000&cropX1=230&cropX2=588&cropY1=298&cropY2=656",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/david-hains","http://i.forbesimg.com/media/lists/people/david-hains_200x200.jpg"
"781",2001,"Billionaires","David Harding","Harding",0,56,"finance","Finance and Investments","M","United Kingdom",2018-02-13 23:10:01,1773,1331,1331,"//specials-images.forbesimg.com/imageserve/10117f3c94f373c3e8e50d6c913134b0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=45&cropY2=789",NA,NA,"Chairman & Head of Research, Winton Capital Management",NA,NA,NA,FALSE,"http://www.forbes.com/profile/david-harding","http://i.forbesimg.com/media/lists/people/david-harding_200x200.jpg"
"782",2001,"Billionaires","David Kabiller","Kabiller",0,54,"Investment Management","Finance and Investments","M","United States",2018-02-13 23:10:01,1000,1974,1975,"//specials-images.forbesimg.com/imageserve/58c0780f31358e1a35aca9f4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=18&cropY2=762","CT","Connecticut",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/david-kabiller","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"783",2001,"Billionaires","David Lichtenstein","Lichtenstein",0,56,"real estate","Real Estate","M","United States",2018-02-13 23:10:01,1700,1399,1399,"//specials-images.forbesimg.com/imageserve/58c07bad4bbe6f0e558835c3/416x416.jpg?background=000000&cropX1=98&cropX2=605&cropY1=18&cropY2=526","NY","New York",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/david-lichtenstein","http://i.forbesimg.com/media/lists/people/david-lichtenstein_200x200.jpg"
