"","year","list","name","last_name","net_worth_change.millions","age","source","industry","gender","country","timestamp","net_worth.realtime.millions","real_time.rank","real_time.position","squareImage","title.company","headquarters","state","net_worth.millions","position","rank","url.bio.forbes","url.image"
"418",2000,"Billionaires","Acharya Balkrishna","Balkrishna",0,45,"consumer goods","Food and Beverage","M","India",2018-02-13 23:10:01,6386.383,280,280,"//specials-images.forbesimg.com/imageserve/59cc21ef4bbe6f37dd9f9369/416x416.jpg?background=000000&cropX1=8&cropX2=1198&cropY1=573&cropY2=1764",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/acharya-balkrishna","http://i.forbesimg.com/media/lists/people/acharya-balkrishna_200x200.jpg"
"419",2000,"Billionaires","Adam Neumann","Neumann",0,38,"WeWork","Real Estate","M","Israel",2018-02-13 23:10:01,2467,986,986,"//specials-images.forbesimg.com/imageserve/59161463a7ea434078d3f359/416x416.jpg?background=000000&cropX1=124&cropX2=2510&cropY1=481&cropY2=2868",NA,"NY","New York",NA,NA,NA,"http://www.forbes.com/profile/adam-neumann","http://i.forbesimg.com/media/lists/people/adam-neumann_200x200.jpg"
"420",2000,"Billionaires","Adi Godrej","Godrej",0.001,75,"consumer goods","Diversified","M","India",2018-02-13 23:10:01,2933.958,813,813,"//specials-images.forbesimg.com/imageserve/58a1ed9b4bbe6f0e5586abbd/416x416.jpg?background=000000&cropX1=124&cropX2=557&cropY1=169&cropY2=602",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/adi-godrej","http://i.forbesimg.com/media/lists/people/adi-godrej_200x200.jpg"
"421",2000,"Billionaires","Aerin Lauder Zinterhofer","Lauder Zinterhofer",8.345,47,"cosmetics","Fashion & Retail","F","United States",2018-02-13 23:10:01,2534.4,950,950,"//specials-images.forbesimg.com/imageserve/59de786c4bbe6f37dda0588b/416x416.jpg?background=000000&cropX1=0&cropX2=2667&cropY1=217&cropY2=2886",NA,"NY","New York",NA,NA,NA,"http://www.forbes.com/profile/aerin-lauder-zinterhofer","http://i.forbesimg.com/media/lists/people/aerin-lauder-zinterhofer_200x200.jpg"
"422",2000,"Billionaires","Ahmet Calik","Calik",0,59,"energy, banking, construction","Diversified","M","Turkey",2018-02-13 23:10:01,1568.475,1491,1491,"//specials-images.forbesimg.com/imageserve/58a3acd24bbe6f0e5586d140/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=77&cropY2=821",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/ahmet-calik","http://i.forbesimg.com/media/lists/people/ahmet-calik_200x200.jpg"
"423",2000,"Billionaires","Ahmet Nazif Zorlu","Zorlu",-28.938,73,"diversified","Diversified","M","Turkey",2018-02-13 23:10:01,1536.429,1522,1522,"//specials-images.forbesimg.com/imageserve/58cc51dfa7ea431f321b5576/416x416.jpg?background=000000&cropX1=151&cropX2=695&cropY1=174&cropY2=719",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/ahmet-nazif-zorlu","http://i.forbesimg.com/media/lists/people/ahmet-nazif-zorlu_200x200.jpg"
"424",2000,"Billionaires","Airat Shaimiev","Shaimiev",3.255,55,"refinery, chemicals","Energy","M","Russia",2018-02-13 23:10:01,1187.228,1830,1830,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/airat-shaimiev","http://i.forbesimg.com/media/lists/people/airat-shaimiev_200x200.jpg"
"425",2000,"Billionaires","Ajay Kalsi","Kalsi",0,57,"oil & gas","Energy","M","India",2018-02-13 23:10:01,1217.731,1794,1794,"http://specials-images.forbesimg.com/imageserve/f1c1ff9778a03817c0d1e06535d75074/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=28&cropY2=400",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/ajay-kalsi","http://i.forbesimg.com/media/lists/people/ajay-kalsi_200x200.jpg"
"426",2000,"Billionaires","Ajay Piramal","Piramal",0,62,"pharmaceuticals","Healthcare","M","India",2018-02-13 23:10:01,5017.776,399,399,"//specials-images.forbesimg.com/imageserve/59cc07df31358e542c02f9e1/416x416.jpg?background=000000&cropX1=303&cropX2=2932&cropY1=17&cropY2=2644",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/ajay-piramal","http://i.forbesimg.com/media/lists/people/ajay-piramal_200x200.jpg"
"427",2000,"Billionaires","Akio Nitori","Nitori",-47.763,73,"home furnishings","Fashion & Retail","M","Japan",2018-02-13 23:10:01,4337.832,500,500,"//specials-images.forbesimg.com/imageserve/58de70bd4bbe6f1aff45477a/416x416.jpg?background=000000&cropX1=221&cropX2=529&cropY1=213&cropY2=521",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/akio-nitori","http://i.forbesimg.com/media/lists/people/akio-nitori_200x200.jpg"
"428",2000,"Billionaires","Akira Mori & family","Mori",0,81,"real estate","Real Estate","M","Japan",2018-02-13 23:10:01,6315.302,286,286,"//specials-images.forbesimg.com/imageserve/58de6faf4bbe6f1aff454764/416x416.jpg?background=000000&cropX1=2&cropX2=743&cropY1=232&cropY2=973",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/akira-mori","http://i.forbesimg.com/media/lists/people/akira-mori_200x200.jpg"
"429",2000,"Billionaires","Alain Bouchard","Bouchard",-15.472,68,"retail","Fashion & Retail","M","Canada",2018-02-13 23:10:01,3262.565,715,715,"//specials-images.forbesimg.com/imageserve/589cc4a431358e1a35ab047c/416x416.jpg?background=000000&cropX1=132&cropX2=572&cropY1=97&cropY2=537","Chairman and CEO, Alimentation Couche Tard Inc. Cl A",NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alain-bouchard","http://i.forbesimg.com/media/lists/people/alain-bouchard_200x200.jpg"
"430",2000,"Billionaires","Alain Merieux & family","Merieux",6.35,80,"pharmaceuticals","Healthcare","M","France",2018-02-13 23:10:01,3269.173,713,713,"//specials-images.forbesimg.com/imageserve/58a110c7a7ea431f32195d63/416x416.jpg?background=000000&cropX1=23&cropX2=744&cropY1=64&cropY2=786",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alain-merieux","http://i.forbesimg.com/media/lists/people/alain-merieux_200x200.jpg"
"431",2000,"Billionaires","Alain Taravella","Taravella",-8.335,70,"real estate","Real Estate","M","France",2018-02-13 23:10:01,2197.292,1102,1102,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alain-taravella","http://i.forbesimg.com/media/lists/people/alain-taravella_200x200.jpg"
"432",2000,"Billionaires","Alain Wertheimer","Wertheimer",0,69,"Chanel","Fashion & Retail","M","France",2018-02-13 23:10:01,12957.535,116,116,"//specials-images.forbesimg.com/imageserve/58a11170a7ea431f32195d66/416x416.jpg?background=000000&cropX1=14&cropX2=744&cropY1=39&cropY2=769",NA,"NY","New York",NA,NA,NA,"http://www.forbes.com/profile/alain-wertheimer","http://i.forbesimg.com/media/lists/people/alain-wertheimer_200x200.jpg"
"433",2000,"Billionaires","Alan Gerry","Gerry",0,88,"cable television","Media & Entertainment","M","United States",2018-02-13 23:10:01,1400,1631,1631,NA,NA,"NY","New York",NA,NA,NA,"http://www.forbes.com/profile/alan-gerry","http://i.forbesimg.com/media/lists/people/alan-gerry_200x200.jpg"
"434",2000,"Billionaires","Alan Howard","Howard",0,54,"hedge funds","Finance and Investments","M","United Kingdom",2018-02-13 23:10:01,1351.525,1679,1679,NA,"Founder, Brevan Howard Asset Management",NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alan-howard","http://i.forbesimg.com/media/lists/people/alan-howard_200x200.jpg"
"435",2000,"Billionaires","Alan N. Trefler","Trefler",92.684,61,"software","Technology","M","United States",2018-02-13 23:10:01,1996.28,1221,1221,"//specials-images.forbesimg.com/imageserve/58d1900ba7ea431f321b87eb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=121&cropY2=865",NA,"MA","Massachusetts",NA,NA,NA,"http://www.forbes.com/profile/alan-n-trefler","http://i.forbesimg.com/media/lists/people/alan-n-trefler_200x200.jpg"
"436",2000,"Billionaires","Alan Rydge","Rydge",-9.486,65,"entertainment","Real Estate","M","Australia",2018-02-13 23:10:01,1070.235,1929,1929,"//specials-images.forbesimg.com/imageserve/58af8d4b4bbe6f0e55876ec4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=161&cropY2=905",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alan-rydge","http://i.forbesimg.com/media/lists/people/alan-rydge_200x200.jpg"
"437",2000,"Billionaires","Albert Berner & family","Berner",0,82,"fasteners","Manufacturing","M","Germany",2018-02-13 23:10:01,1956.283,1244,1244,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/albert-berner","http://i.forbesimg.com/media/lists/people/albert-berner_200x200.jpg"
"438",2000,"Billionaires","Albert Frere","Frere",0,92,"investments","Finance and Investments","M","Belgium",2018-02-13 23:10:01,6250.052,290,290,"//specials-images.forbesimg.com/imageserve/589cc39d4bbe6f0e558663b3/416x416.jpg?background=000000&cropX1=101&cropX2=707&cropY1=77&cropY2=683",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/albert-frere","http://i.forbesimg.com/media/lists/people/albert-frere_200x200.jpg"
"439",2000,"Billionaires","Albert Shigaboutdinov","Shigaboutdinov",3.323,65,"refinery, chemicals","Diversified","M","Russia",2018-02-13 23:10:01,1103.518,1899,1899,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/albert-shigaboutdinov","http://i.forbesimg.com/media/lists/people/albert-shigaboutdinov_200x200.jpg"
"440",2000,"Billionaires","Albert Yeung","Yeung",22.526,74,"real estate, retail","Diversified","M","Hong Kong",2018-02-13 23:10:01,1587.612,1471,1471,"//specials-images.forbesimg.com/imageserve/5a57a997a7ea431690109e55/416x416.jpg?background=000000&cropX1=32&cropX2=1232&cropY1=29&cropY2=1230",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/albert-yeung","http://i.forbesimg.com/media/lists/people/albert-yeung_200x200.jpg"
"441",2000,"Billionaires","Alberto Alcocer","Alcocer",-18.252,75,"investments","Finance and Investments","M","Spain",2018-02-13 23:10:01,1413.134,1617,1617,"//specials-images.forbesimg.com/imageserve/a52ce63776cba920958cb0d7d7ba291e/416x416.jpg?background=000000&cropX1=0&cropX2=1002&cropY1=28&cropY2=1031",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alberto-alcocer","http://i.forbesimg.com/media/lists/people/alberto-alcocer_200x200.jpg"
"442",2000,"Billionaires","Alberto Bailleres Gonzalez & family","Bailleres Gonzalez",82.116,86,"mining","Metals & Mining","M","Mexico",2018-02-13 23:10:01,10838.478,144,144,"//specials-images.forbesimg.com/imageserve/589fd25aa7ea431f32194e63/416x416.jpg?background=000000&cropX1=0&cropX2=715&cropY1=166&cropY2=881",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alberto-bailleres-gonzalez","http://i.forbesimg.com/media/lists/people/alberto-bailleres-gonzalez_200x200.jpg"
"443",2000,"Billionaires","Alberto Bombassei","Bombassei",-7.052,77,"automotive brakes","Automotive","M","Italy",2018-02-13 23:10:01,1026.053,1959,1959,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alberto-bombassei","http://i.forbesimg.com/media/lists/people/alberto-bombassei_200x200.jpg"
"444",2000,"Billionaires","Alberto Cortina","Cortina",-18.252,72,"investments","Finance and Investments","M","Spain",2018-02-13 23:10:01,1433.795,1603,1603,"//specials-images.forbesimg.com/imageserve/58dac21b31358e58f079d300/416x416.jpg?background=000000&cropX1=0&cropX2=437&cropY1=79&cropY2=516",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alberto-cortina","http://i.forbesimg.com/media/lists/people/alberto-cortina_200x200.jpg"
"445",2000,"Billionaires","Alberto Prada","Prada",15.714,NA,"luxury goods","Fashion & Retail","M","Italy",2018-02-13 23:10:01,1354.77,1675,1675,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alberto-prada","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"446",2000,"Billionaires","Alberto Roemmers","Roemmers",0,91,"pharmaceuticals","Healthcare","M","Argentina",2018-02-13 23:10:01,1773.211,1330,1330,"//specials-images.forbesimg.com/imageserve/589cbf23a7ea431f32192336/416x416.jpg?background=000000&cropX1=11&cropX2=673&cropY1=79&cropY2=741",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alberto-roemmers","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"447",2000,"Billionaires","Alec Gores","Gores",-0.97,64,"private equity","Finance and Investments","M","United States",2018-02-13 23:10:01,2147.21,1133,1133,"//specials-images.forbesimg.com/imageserve/59de6acca7ea436b47b3b7a4/416x416.jpg?background=000000&cropX1=212&cropX2=3305&cropY1=453&cropY2=3546",NA,"CA","California",NA,NA,NA,"http://www.forbes.com/profile/alec-gores","http://i.forbesimg.com/media/lists/people/alec-gores_200x200.jpg"
"448",2000,"Billionaires","Alejandro Bulgheroni","Bulgheroni",0,73,"oil & gas","Energy","M","Argentina",2018-02-13 23:10:01,2994.933,796,796,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alejandro-bulgheroni","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"449",2000,"Billionaires","Alejandro Santo Domingo","Santo Domingo",-37.932,41,"beer","Food and Beverage","M","United States",2018-02-13 23:10:01,4309.984,504,504,"//specials-images.forbesimg.com/imageserve/59d7b38a31358e542c036a6c/416x416.jpg?background=000000&cropX1=234&cropX2=1182&cropY1=220&cropY2=1168",NA,"NY","New York",NA,NA,NA,"http://www.forbes.com/profile/alejandro-santo-domingo","http://i.forbesimg.com/media/lists/people/alejandro-santo-domingo_200x200.jpg"
"450",2000,"Billionaires","Alex Beard","Beard",40.322,50,"mining, commodities","Metals & Mining","M","United Kingdom",2018-02-13 23:10:01,1875.739,1282,1282,"//specials-images.forbesimg.com/imageserve/590b52ffa7ea437ada26ed34/416x416.jpg?background=000000&cropX1=0&cropX2=1632&cropY1=77&cropY2=1710",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alex-beard","http://i.forbesimg.com/media/lists/people/alex-beard_200x200.jpg"
"451",2000,"Billionaires","Alexander Abramov","Abramov",52.198,58,"steel, mining","Metals & Mining","M","Russia",2018-02-13 23:10:01,5292.241,371,371,"//specials-images.forbesimg.com/imageserve/58cb15984bbe6f0e5588c38f/416x416.jpg?background=000000&cropX1=23&cropX2=744&cropY1=21&cropY2=743",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexander-abramov","http://i.forbesimg.com/media/lists/people/alexander-abramov_200x200.jpg"
"452",2000,"Billionaires","Alexander Dzhaparidze","Dzhaparidze",0,62,"oil services","Energy","M","Russia",2018-02-13 23:10:01,1558,1497,1497,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexander-dzhaparidze","http://i.forbesimg.com/media/lists/people/alexander-dzhaparidze_200x200.jpg"
"453",2000,"Billionaires","Alexander Frolov","Frolov",26.089,53,"mining, steel","Metals & Mining","M","Russia",2018-02-13 23:10:01,2257.823,1071,1071,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexander-frolov","http://i.forbesimg.com/media/lists/people/alexander-frolov_200x200.jpg"
"454",2000,"Billionaires","Alexander Karp","Karp",0,50,"software firm","Technology","M","United States",2018-02-13 23:10:01,1300,1723,1723,"http://specials-images.forbesimg.com/imageserve/5706c3e1e4b01d5c586fec75/416x416.jpg?background=000000&cropX1=61&cropX2=520&cropY1=44&cropY2=503","Cofounder and CEO, Palantir Technologies","CA","California",NA,NA,NA,"http://www.forbes.com/profile/alexander-karp","http://i.forbesimg.com/media/lists/people/alexander-karp_200x200.jpg"
"455",2000,"Billionaires","Alexander Klyachin","Klyachin",0,50,"real estate","Real Estate","M","Russia",2018-02-13 23:10:01,1518.1,1535,1535,"//specials-images.forbesimg.com/imageserve/58accb224bbe6f0e55873fc8/416x416.jpg?background=000000&cropX1=79&cropX2=606&cropY1=73&cropY2=600",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexander-klyachin","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"456",2000,"Billionaires","Alexander Machkevich","Machkevich",0,64,"mining, metals","Metals & Mining","M","Israel",2018-02-13 23:10:01,2360.338,1039,1039,"//specials-images.forbesimg.com/imageserve/58a2319fa7ea431f321971ef/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=251&cropY2=995",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexander-machkevich","http://i.forbesimg.com/media/lists/people/alexander-machkevich_200x200.jpg"
"457",2000,"Billionaires","Alexander Mamut","Mamut",-0.756,58,"investments","Finance and Investments","M","Russia",2018-02-13 23:10:01,2449.517,997,997,"//specials-images.forbesimg.com/imageserve/58a24bbfa7ea431f32197363/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=269&cropY2=1013",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexander-mamut","http://i.forbesimg.com/media/lists/people/alexander-mamut_200x200.jpg"
"458",2000,"Billionaires","Alexander Nesis","Nesis",-0.84,55,"metals, banking, fertilizers","Finance and Investments","M","Russia",2018-02-13 23:10:01,1909.94,1265,1265,"//specials-images.forbesimg.com/imageserve/58a24b764bbe6f0e5586b995/416x416.jpg?background=000000&cropX1=155&cropX2=566&cropY1=151&cropY2=562",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexander-nesis","http://i.forbesimg.com/media/lists/people/alexander-nesis_200x200.jpg"
"459",2000,"Billionaires","Alexander Ponomarenko","Ponomarenko",0,53,"ports","Logistics","M","Russia",2018-02-13 23:10:01,3385.224,682,682,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexander-ponomarenko","http://i.forbesimg.com/media/lists/people/alexander-ponomarenko_200x200.jpg"
"460",2000,"Billionaires","Alexander Rovt","Rovt",0,65,"fertilizer, real estate","Manufacturing","M","United States",2018-02-13 23:10:01,1291.6,1731,1731,NA,NA,"NY","New York",NA,NA,NA,"http://www.forbes.com/profile/alexander-rovt","http://i.forbesimg.com/media/lists/people/alexander-rovt_200x200.jpg"
"461",2000,"Billionaires","Alexander Samwer","Samwer",22.646,43,"tech startups","Technology","M","Germany",2018-02-13 23:10:01,1137.823,1878,1878,NA,"Cofounder, Rocket Internet",NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexander-samwer","http://i.forbesimg.com/media/lists/people/alexander-samwer_200x200.jpg"
"462",2000,"Billionaires","Alexander Skorobogatko","Skorobogatko",0,50,"ports","Logistics","M","Russia",2018-02-13 23:10:01,3386.224,681,681,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexander-skorobogatko","http://i.forbesimg.com/media/lists/people/alexander-skorobogatko_200x200.jpg"
"463",2000,"Billionaires","Alexander Spanos & family","Spanos",0,94,"real estate, Los Angeles Chargers","Sports","M","United States",2018-02-13 23:10:01,2447,998,998,"http://specials-images.forbesimg.com/imageserve/3592a67d690ae764a8d815ef56d2fcd8/416x416.jpg?background=000000&cropX1=89&cropX2=669&cropY1=74&cropY2=654","Owner, San Diego Chargers","CA","California",NA,NA,NA,"http://www.forbes.com/profile/alexander-spanos","http://i.forbesimg.com/media/lists/people/alexander-spanos_200x200.jpg"
"464",2000,"Billionaires","Alexander Svetakov","Svetakov",0,49,"banking, real estate","Finance and Investments","M","Russia",2018-02-13 23:10:01,3282.813,706,706,"//specials-images.forbesimg.com/imageserve/58cb16b14bbe6f0e5588c395/416x416.jpg?background=000000&cropX1=114&cropX2=700&cropY1=42&cropY2=629",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexander-svetakov","http://i.forbesimg.com/media/lists/people/alexander-svetakov_200x200.jpg"
"465",2000,"Billionaires","Alexander Tedja","Tedja",39.538,72,"real estate","Real Estate","M","Indonesia",2018-02-13 23:10:01,1364.159,1666,1666,"//specials-images.forbesimg.com/imageserve/58ad888b31358e1a35abd0bf/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=63&cropY2=807",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexander-tedja","http://i.forbesimg.com/media/lists/people/alexander-tedja_200x200.jpg"
"466",2000,"Billionaires","Alexander Vik","Vik",0,62,NA,"Finance and Investments","M","Norway",2018-02-13 23:10:01,1000,1974,1974,"//specials-images.forbesimg.com/imageserve/58c9c3e531358e1a35ad1627/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=184&cropY2=928",NA,NA,NA,2900,NA,NA,"http://www.forbes.com/profile/alexander-vik","http://i.forbesimg.com/media/lists/people/alexander-vik_200x200.jpg"
"467",2000,"Billionaires","Alexandra Andresen","Andresen",0,21,"investments","Diversified","F","Norway",2018-02-13 23:10:01,1449.659,1588,1588,"//specials-images.forbesimg.com/imageserve/58a383764bbe6f0e5586cfc6/416x416.jpg?background=000000&cropX1=97&cropX2=683&cropY1=60&cropY2=647",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/alexandra-andresen","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"468",2000,"Billionaires","Alexandra Daitch","Daitch",0,55,"Cargill","Food and Beverage","F","United States",2018-02-13 23:10:01,2000.937,1214,1214,NA,NA,"CT","Connecticut",NA,NA,NA,"http://www.forbes.com/profile/alexandra-daitch","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
